Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
188,4,3,30,502,1,1,3,3,0,4,0,17,2,2,0,0,4,6,93,23,1,1,5,5,3,0,3,4,1,1,4,4,6,0,6,0,366,60,1,0,1,4,89,134,4,427,0,0,2,1,3,1,3,6,3,0,3,5,91,3,1,3,1,1,0,0,0,0,4,0,0,3,3,1,0,7,3,8,4,11.813030057420567
326,3,4,20,81,1,1,3,3,0,4,0,9,5,2,0,1,4,5,66,58,1,1,7,7,3,0,3,4,1,4,4,0,1,24,6,0,341,85,1,3,0,1,85,0,0,23,0,0,1,0,2,1,3,3,6,0,3,5,65,3,2,69,5,5,2,0,0,88,0,0,0,3,2,1,0,11,1,8,4,11.37366339763672
1244,0,3,77,762,1,1,3,3,0,4,0,16,2,2,0,2,9,4,0,1,1,1,11,12,2,0,0,4,2,0,1,1,2,515,6,0,379,615,1,0,1,4,643,0,0,604,1,0,2,1,2,1,0,5,6,1,2,1,0,0,3,351,5,5,2,123,149,0,0,0,0,3,2,1,0,8,0,6,5,13.049792684569493
1349,0,3,40,813,1,1,2,2,0,4,0,20,2,2,0,2,6,4,9,10,1,1,11,12,3,0,2,4,2,2,4,1,2,526,6,0,10,491,1,0,1,4,491,0,0,337,1,0,2,0,3,1,2,3,6,1,1,1,9,2,2,177,5,5,2,214,15,0,0,0,0,3,2,1,0,7,1,8,4,12.2783933071098
221,0,3,43,341,1,1,0,3,0,4,0,5,2,2,0,2,6,4,0,1,1,1,11,12,3,0,2,4,2,2,4,3,6,0,6,0,636,499,1,0,1,4,493,0,0,339,0,0,2,0,2,1,2,3,6,0,3,1,0,2,2,275,5,5,2,195,22,0,0,0,0,3,2,1,0,3,0,6,5,12.230277334226992
78,4,4,20,293,1,1,3,3,0,4,0,3,2,2,0,0,4,4,60,8,1,1,12,13,3,0,3,4,1,4,4,4,1,106,2,5,157,64,1,4,1,4,256,4,0,233,1,0,1,0,2,1,3,4,2,0,3,5,60,3,1,19,5,5,2,0,0,0,0,0,0,3,3,1,0,0,2,8,4,11.751942365440728
287,4,3,47,433,1,1,0,0,0,4,0,12,2,2,0,0,5,6,44,26,1,1,12,13,3,0,3,4,1,4,4,4,5,251,6,0,167,187,1,4,1,4,265,105,0,477,0,0,1,1,3,1,2,5,6,1,2,1,44,2,2,118,5,5,2,0,0,0,0,14,0,3,0,1,0,5,0,8,4,11.976659481202368
562,0,3,47,461,1,1,3,3,0,4,1,11,2,2,0,2,4,4,32,32,1,1,5,5,3,0,3,4,1,2,4,0,0,451,3,17,100,452,1,2,1,4,445,0,0,287,1,0,1,0,2,1,3,4,6,1,5,1,31,2,2,100,5,5,2,140,26,0,0,0,0,3,2,1,0,3,0,8,4,12.043553716032399
1074,5,3,45,230,1,1,0,0,0,0,0,7,2,2,0,5,5,5,32,33,3,1,5,9,1,82,3,4,1,4,4,4,1,214,6,0,72,72,1,4,1,4,42,141,0,301,0,0,1,1,3,1,3,4,6,0,3,1,32,0,2,118,5,5,2,147,0,0,0,0,0,3,3,1,0,6,3,8,4,11.979799201207037
1136,1,4,30,117,1,1,3,3,0,0,0,3,2,2,0,2,5,4,81,58,1,1,12,13,3,0,3,4,0,4,4,4,6,0,6,0,501,214,1,4,0,4,200,0,0,82,0,0,1,0,2,1,3,3,6,1,2,5,79,3,1,3,5,5,2,0,99,0,0,0,0,3,2,1,0,4,1,8,4,11.532728092266408
157,0,3,30,166,1,1,3,3,0,4,0,12,2,2,0,2,4,6,56,57,3,1,12,13,3,0,3,4,1,3,2,2,4,0,4,0,0,0,1,4,1,1,234,0,0,100,0,0,1,0,2,1,3,3,6,0,3,5,56,3,2,251,5,5,2,0,0,0,0,0,0,3,2,1,0,5,0,8,4,11.603679828238693
120,5,3,35,273,1,1,3,3,0,4,0,5,2,2,0,5,5,4,1,1,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,400,89,1,0,1,4,49,141,0,315,0,0,2,1,3,1,2,6,6,1,2,1,1,0,2,82,5,5,2,0,14,0,0,0,0,3,2,1,0,6,0,6,5,12.007560729337492
861,4,3,25,199,1,1,3,3,0,0,0,6,2,2,0,0,6,7,89,10,1,1,12,13,3,0,2,4,0,4,4,4,6,0,6,0,484,187,1,2,1,4,151,49,0,301,0,0,1,1,3,1,2,5,6,1,2,5,80,3,1,13,5,5,2,0,154,0,0,0,0,3,0,1,0,5,1,8,4,12.154516158615772
1137,4,3,50,421,1,1,3,3,0,4,0,12,2,2,0,0,5,4,58,59,1,1,11,12,3,0,3,4,1,4,4,4,1,78,6,0,415,260,1,4,1,0,228,5,0,215,0,0,1,0,3,1,3,4,6,0,3,1,58,3,1,40,5,5,2,0,0,24,0,0,0,3,2,1,0,3,2,8,0,11.686878772093667
842,6,4,30,506,1,0,3,3,0,4,0,17,2,2,0,5,4,7,103,7,1,1,7,7,3,0,3,4,2,4,4,4,6,0,6,0,362,55,1,2,1,4,180,79,0,365,0,0,2,0,3,1,2,6,6,1,4,5,25,3,2,283,2,5,1,24,64,16,0,0,0,3,2,1,0,5,2,8,4,11.967180737247824
1038,5,3,40,371,1,1,3,3,0,4,0,5,2,2,0,5,7,4,7,7,1,1,11,12,1,211,2,4,2,2,4,4,6,0,6,0,530,272,1,0,1,4,244,313,0,657,0,0,2,1,3,1,2,5,6,1,5,3,7,0,2,370,5,5,2,0,32,0,0,39,0,3,2,1,0,8,2,8,4,12.567237494741757
839,0,3,45,408,1,1,3,3,0,4,0,5,2,2,0,2,4,5,13,3,1,1,11,12,3,0,3,4,2,2,4,4,6,0,6,0,547,301,1,0,1,4,276,0,0,129,0,0,1,1,3,1,2,4,6,0,3,1,9,3,1,66,5,5,2,163,0,0,0,0,0,3,2,1,0,5,2,8,4,11.877568578558138
190,11,3,11,79,1,1,3,3,0,4,0,22,2,2,4,2,7,4,7,7,1,1,4,4,3,0,2,4,2,0,4,0,2,470,6,0,250,533,1,0,1,4,538,0,0,395,1,0,1,1,0,1,0,3,6,1,2,1,7,0,2,279,5,5,2,0,93,0,0,48,0,3,2,1,0,7,2,8,4,12.56374708980199
954,5,3,40,572,1,1,0,3,0,4,1,11,2,2,0,5,4,3,39,40,1,1,5,5,1,138,3,4,1,4,4,0,0,231,3,36,4,116,1,0,1,4,326,172,0,567,0,1,2,1,4,1,3,5,3,1,4,1,39,2,2,189,5,5,2,176,137,0,0,0,0,3,3,3,3,8,2,8,4,12.05524975579559
471,11,3,40,136,1,1,0,3,0,0,0,22,2,2,4,2,7,4,25,26,1,1,5,5,3,0,2,4,2,2,4,0,2,122,1,119,0,495,1,4,1,4,495,0,0,342,1,0,1,1,1,1,2,2,6,0,3,1,25,2,2,187,5,5,2,0,41,0,0,16,0,3,2,1,0,5,4,8,4,12.26434155365415
779,10,2,30,266,1,1,3,3,0,4,0,20,1,2,2,2,4,4,30,31,1,1,8,9,1,189,3,4,3,3,2,2,4,0,4,0,0,0,1,4,1,4,637,0,0,588,0,0,2,0,4,2,3,8,6,2,5,5,30,3,2,255,5,5,2,0,0,0,0,0,0,3,2,1,0,9,1,8,4,11.877568578558138
1419,0,3,41,368,1,1,3,3,0,4,0,12,2,2,0,2,4,4,45,46,1,1,5,5,3,0,3,4,1,4,4,4,1,5,5,110,128,328,1,4,1,4,309,0,0,160,1,0,1,1,3,1,3,4,6,0,3,5,46,3,1,61,5,5,2,0,71,0,0,0,0,3,2,1,0,7,2,0,4,11.728036844587175
130,0,3,39,339,1,1,3,3,0,4,0,12,2,2,0,2,4,6,48,16,1,1,8,9,1,42,3,4,1,4,4,4,5,235,1,1,231,247,1,4,1,0,242,0,0,106,0,1,1,1,3,1,0,4,6,0,3,0,8,2,2,305,5,5,2,0,65,0,9,0,0,3,4,1,0,6,0,8,0,11.918390573078392
651,5,1,35,244,1,1,3,3,0,4,0,21,2,2,0,5,6,5,1,2,1,1,4,4,2,0,2,4,2,2,4,4,6,0,6,0,447,134,1,0,1,4,97,189,0,434,0,0,2,1,3,1,2,5,6,0,3,1,1,2,2,209,5,5,2,0,0,0,0,0,0,3,2,1,0,4,2,8,4,12.235388699864227
475,11,3,11,88,1,1,3,3,0,4,0,22,2,2,4,2,7,4,7,8,1,1,4,4,3,0,2,4,2,2,4,0,2,481,6,0,159,497,1,0,1,4,560,0,0,425,1,0,2,0,2,1,0,4,6,0,3,1,7,2,2,165,5,5,2,38,35,0,0,0,0,3,2,1,0,7,1,8,4,12.43320821811392
1095,0,3,44,107,1,1,3,3,0,4,0,12,2,2,0,2,4,6,54,11,1,1,7,7,3,0,3,4,1,4,4,4,1,67,5,46,256,200,1,0,1,4,167,0,0,63,1,0,1,0,2,1,3,2,6,0,3,1,54,0,1,51,5,5,2,0,0,19,0,26,0,3,2,1,0,4,4,8,4,11.76756768334381
3,5,3,38,592,1,1,0,3,0,4,0,5,2,2,0,5,6,4,7,7,1,1,11,12,1,98,2,4,2,2,4,3,2,188,6,0,247,191,1,0,1,4,156,201,0,497,1,0,2,1,3,1,2,4,6,1,5,1,7,2,2,237,5,5,2,0,29,0,0,0,0,3,2,1,0,8,2,8,4,12.31716669303576
186,7,4,60,862,1,1,1,3,0,4,0,17,0,2,0,3,9,8,110,14,1,7,12,13,3,0,2,2,0,4,4,3,6,0,6,0,549,306,1,0,1,4,502,342,20,740,0,0,2,1,4,1,0,10,6,2,5,5,13,3,3,346,0,5,2,0,159,0,0,62,0,3,0,1,0,5,0,8,4,13.071070083016778
1059,5,3,66,596,1,1,0,3,0,4,0,16,2,2,0,5,8,4,1,2,1,1,11,12,4,92,0,4,2,0,4,0,2,407,6,0,80,304,1,0,1,4,297,272,0,638,1,0,2,1,3,1,0,8,6,1,2,1,1,0,3,344,5,5,2,0,80,0,0,0,0,3,2,1,0,6,3,8,4,12.721885810807203
141,0,3,40,514,1,1,3,3,0,2,0,12,2,2,0,2,3,4,39,40,1,1,5,5,3,0,3,4,1,4,4,4,0,163,6,0,246,164,1,4,1,4,121,0,0,39,0,0,1,0,3,1,3,3,6,1,4,6,30,1,0,0,3,3,2,0,0,0,0,0,0,3,2,1,0,3,4,4,4,11.652687407345388
606,5,3,55,746,1,1,3,3,0,4,0,12,2,2,0,5,6,5,44,20,1,1,5,5,1,110,3,4,1,4,4,4,1,172,6,0,168,106,1,4,1,4,336,172,0,576,0,0,2,1,3,1,3,5,6,3,1,1,44,3,2,155,5,5,2,0,29,0,0,39,0,3,2,1,0,9,3,8,4,12.230765258120545
1071,0,3,42,475,1,1,3,3,0,4,0,12,2,2,0,2,4,4,51,52,3,1,7,7,1,69,3,4,1,4,4,4,1,244,6,0,264,266,1,4,1,4,238,0,0,103,1,0,1,0,3,1,3,4,6,0,3,1,51,3,1,38,5,5,2,0,10,0,0,41,0,3,2,1,0,5,1,8,4,11.813030057420567
632,11,3,4,72,1,1,3,3,0,4,0,16,2,2,3,2,7,4,1,2,1,1,11,12,4,59,2,4,2,2,1,3,2,4,6,0,640,517,1,0,1,4,521,0,0,372,0,0,2,0,2,1,2,4,6,1,2,1,1,2,2,253,5,5,2,77,59,0,0,0,0,3,2,1,0,7,1,8,4,12.25247901834433
726,0,3,30,144,1,1,3,3,0,4,0,12,2,2,0,2,3,5,39,40,1,1,5,9,3,0,3,4,1,4,4,4,0,126,1,45,130,164,1,4,1,4,121,0,0,39,0,0,1,0,3,1,2,3,6,0,3,5,20,3,2,265,5,5,2,38,0,0,0,0,0,3,2,3,6,10,3,8,4,11.699405031912846
153,5,3,40,790,1,1,0,3,0,1,0,14,2,2,0,5,5,4,35,36,1,1,5,5,1,151,3,4,1,4,4,4,5,150,6,0,227,141,1,2,1,4,274,219,0,580,0,0,2,1,4,1,3,6,6,1,2,1,35,2,2,161,5,5,2,0,53,0,0,0,0,3,1,1,0,5,0,8,4,12.154779351142624
1096,0,3,48,383,1,1,0,3,0,4,0,5,2,2,0,2,5,4,1,2,1,1,11,12,3,0,2,4,2,2,4,4,2,4,6,0,592,419,1,2,1,4,411,0,0,246,0,0,2,0,3,1,2,4,6,1,2,1,1,2,2,118,5,5,2,0,12,0,0,0,0,3,2,1,0,2,1,8,4,12.08069081199846
796,5,3,40,266,1,1,3,3,0,4,0,20,2,2,0,5,5,5,30,30,1,1,5,5,1,76,3,4,1,2,4,4,6,0,6,0,362,55,1,4,1,4,135,117,0,380,0,0,2,1,3,1,3,5,6,1,5,1,30,3,2,146,5,5,2,0,37,0,0,45,0,3,3,1,0,3,4,8,4,12.049418835484797
707,0,3,40,889,1,1,1,2,0,1,2,4,2,2,0,2,6,4,36,6,1,1,8,9,4,200,3,4,1,2,4,1,2,486,6,0,239,551,1,4,1,4,611,0,0,513,1,0,2,0,2,1,2,3,6,2,5,1,36,3,2,301,5,5,2,208,35,0,0,0,0,3,2,1,0,5,1,8,4,12.618182296357007
115,6,3,31,172,1,1,0,3,0,4,1,6,2,2,0,5,5,7,62,6,2,1,12,13,3,0,3,4,1,4,4,4,0,345,3,26,38,257,1,0,1,4,465,213,0,666,1,0,2,1,3,1,2,7,6,1,5,5,62,3,1,3,5,5,2,128,0,0,0,0,0,3,3,1,0,6,1,8,4,12.46651198158808
649,5,3,40,203,1,1,3,3,0,4,0,12,4,2,0,5,5,4,44,45,1,1,7,7,1,200,3,4,1,4,4,4,6,0,6,0,417,101,1,4,1,4,240,165,0,517,0,0,1,1,4,1,3,5,6,1,5,1,44,3,2,120,5,5,2,0,97,76,0,0,0,3,2,1,0,5,4,8,4,11.951180395901384
149,0,3,33,189,1,1,3,3,0,4,0,20,2,2,0,2,6,4,4,4,1,1,11,12,1,69,3,4,2,2,4,4,2,297,6,0,220,288,1,0,1,4,263,0,0,119,1,0,1,0,3,1,2,4,6,0,3,6,28,1,0,0,3,3,2,0,0,0,0,0,0,3,2,1,0,3,2,8,4,11.856515169360305
1085,5,3,40,720,1,1,1,3,0,0,0,8,2,2,0,5,5,4,11,11,1,1,5,5,3,0,3,4,2,2,4,4,0,246,6,0,34,73,1,2,1,4,38,175,0,339,0,0,2,1,3,1,3,4,6,1,5,1,11,0,2,95,5,5,2,181,31,0,0,0,0,3,2,1,0,6,0,8,4,12.141534124392603
1098,11,3,40,47,1,1,3,3,0,4,0,22,2,2,4,2,7,4,21,22,1,1,5,5,3,0,2,4,1,2,4,4,6,0,6,0,536,284,1,0,1,4,267,0,0,122,0,0,1,1,2,1,2,3,6,0,3,1,20,2,2,134,5,5,2,0,60,43,0,0,0,3,2,1,0,9,1,8,4,12.043553716032399
54,0,3,38,884,1,1,0,2,0,4,0,24,2,2,0,2,8,4,25,20,1,7,13,14,3,0,2,4,1,0,4,1,2,544,6,0,6,589,1,2,1,4,616,0,0,519,2,0,0,1,0,1,2,3,6,1,2,1,25,0,3,366,5,5,2,243,58,0,0,0,0,3,2,1,0,10,0,8,4,12.86099861326992
1406,11,4,14,48,1,1,0,1,0,4,1,6,2,2,4,2,7,4,4,4,3,1,4,4,4,109,2,4,2,0,4,1,2,514,6,0,115,534,1,0,1,4,557,0,0,422,1,1,2,0,2,1,2,3,6,1,2,1,4,0,2,152,5,5,2,59,40,0,0,24,0,3,2,1,0,0,2,8,4,12.524526376648708
1341,0,3,40,258,1,1,3,3,0,4,0,12,2,2,0,2,3,4,36,37,1,1,7,7,3,0,3,4,1,4,4,4,6,0,6,0,459,159,1,4,1,4,125,0,0,41,0,0,1,0,3,1,3,3,6,0,3,5,33,3,4,150,5,5,2,0,0,0,0,0,0,3,1,1,0,5,1,8,4,11.719939634354555
558,4,0,30,568,1,1,3,2,0,4,1,9,2,2,0,0,3,5,86,57,1,1,7,7,3,0,3,4,1,4,4,4,5,272,6,0,0,51,1,2,1,4,140,31,0,256,0,0,1,1,3,1,3,5,6,0,3,4,12,3,1,214,5,5,2,0,34,35,0,0,0,3,2,1,0,8,0,0,4,11.589886506106357
308,4,4,40,226,1,0,0,3,0,4,0,9,0,2,0,0,5,6,88,59,1,1,7,7,3,0,3,1,1,4,4,4,6,0,6,0,173,5,1,4,1,0,230,22,0,295,0,0,1,0,3,1,1,4,6,0,3,6,28,1,0,0,3,3,0,0,112,0,0,0,0,3,3,1,0,2,2,8,4,11.401993904262946
91,0,3,30,166,1,1,3,3,0,4,0,12,2,2,0,2,3,4,56,57,1,1,3,13,3,0,3,4,3,3,2,2,4,0,4,0,0,0,1,4,1,0,234,0,0,100,0,0,1,0,2,1,3,2,6,0,3,5,56,3,2,101,5,5,2,0,19,0,0,0,0,3,2,1,0,6,0,8,4,11.607326140391713
998,0,3,40,631,1,1,0,3,0,4,0,14,3,2,0,2,5,5,39,40,3,1,5,5,1,247,3,4,1,4,4,4,6,0,6,0,626,476,1,4,1,4,468,0,0,311,0,0,2,0,2,1,3,4,6,1,5,1,39,2,2,243,5,5,2,206,0,0,0,0,0,3,2,1,0,1,3,8,4,12.128111104060462
1223,4,3,48,513,1,1,3,3,0,4,0,12,0,2,0,0,5,5,58,58,1,1,12,13,1,189,3,4,1,4,4,3,5,47,6,0,455,263,1,0,1,4,326,119,0,522,0,0,2,0,3,1,3,5,6,1,2,1,58,3,1,54,5,5,2,0,0,0,0,0,0,3,1,1,0,0,1,8,4,11.870599909242044
166,14,3,32,468,1,1,3,3,0,4,0,7,2,2,1,0,4,6,68,10,1,1,12,13,3,0,3,2,0,4,4,4,0,112,5,33,42,52,1,2,1,4,89,65,0,269,1,0,2,0,4,2,3,4,6,0,3,6,28,1,0,0,3,3,2,65,0,0,0,0,0,3,2,1,0,8,2,8,4,11.755871643580617
802,1,4,10,77,1,1,3,3,0,4,0,9,2,2,0,2,3,6,91,18,1,1,7,7,3,0,3,4,1,4,4,4,3,48,6,0,515,354,1,0,1,0,343,0,0,184,1,0,1,0,2,1,3,3,6,0,3,5,50,3,2,118,5,5,2,0,0,0,0,0,0,3,2,1,0,6,1,8,4,11.607326140391713
979,0,3,38,397,1,1,3,0,0,4,1,7,2,2,0,2,3,4,53,54,1,1,7,7,3,0,3,4,1,4,4,4,3,225,6,0,185,179,1,0,1,4,138,0,0,48,0,0,1,0,3,1,3,3,6,0,3,5,8,3,2,88,5,5,2,0,0,0,0,0,0,3,2,1,0,4,1,8,0,11.608235644774552
1003,0,3,45,649,1,1,0,3,0,4,0,21,6,2,0,2,7,4,2,3,1,1,11,12,1,22,2,4,2,2,4,4,2,4,6,0,642,526,1,0,1,4,532,0,0,387,0,0,2,0,3,1,2,5,6,1,2,1,2,2,3,336,5,5,2,68,82,0,0,0,0,3,2,1,0,6,2,8,4,12.354492650648448
738,5,3,42,509,1,1,0,1,0,1,0,8,2,2,0,5,7,4,1,2,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,476,178,1,0,1,4,143,221,0,506,0,0,2,1,3,1,2,6,6,1,2,1,1,0,3,327,5,5,2,0,91,0,0,0,0,3,2,1,0,5,0,8,4,12.387977448827787
604,12,1,2,34,1,2,3,3,0,4,0,21,2,2,4,5,6,4,6,6,1,1,7,7,3,0,2,4,2,2,4,4,6,0,6,0,339,38,1,0,1,4,16,89,0,186,0,0,2,1,2,1,2,2,6,0,3,5,6,2,2,150,5,5,2,0,129,0,0,0,0,3,2,1,0,5,4,8,4,11.925035115797062
315,6,4,30,421,1,0,3,3,0,4,0,17,2,2,0,5,6,6,81,17,1,1,12,13,3,0,3,4,0,4,1,4,3,2,6,0,390,89,1,0,1,4,102,177,0,420,0,1,1,1,3,1,0,4,6,1,2,5,79,3,2,200,1,5,2,0,0,83,0,0,0,3,2,1,0,7,0,8,4,12.089538829274222
611,5,3,40,569,1,1,3,3,0,4,0,5,4,2,0,5,8,4,9,10,3,1,11,12,1,124,2,4,2,0,4,3,2,396,6,0,304,475,1,0,1,4,482,118,0,630,1,0,2,1,3,1,0,6,6,2,0,1,9,0,3,299,5,5,2,148,111,0,0,0,0,3,2,1,0,4,3,8,4,12.65395846952229
374,0,3,49,528,1,1,3,3,0,4,0,12,2,2,0,2,4,5,56,57,1,1,7,7,3,0,3,4,2,4,4,4,1,160,3,32,0,40,1,4,1,4,413,0,0,249,1,0,1,0,3,1,3,3,3,0,3,1,56,3,1,29,5,5,2,22,0,0,0,0,0,3,1,1,0,10,3,8,4,11.719939634354555
148,5,3,40,406,1,1,0,3,0,1,0,8,2,2,0,5,6,4,9,10,1,1,11,12,1,112,2,4,2,2,4,4,6,0,6,0,473,175,1,0,1,4,132,300,0,594,0,0,2,1,3,1,2,6,6,1,2,3,9,0,2,113,5,5,2,68,35,0,0,0,0,3,2,1,0,4,4,8,4,12.312682380588432
393,0,3,40,262,1,1,0,3,0,4,0,12,2,2,0,2,4,6,48,49,1,1,7,7,3,0,3,4,3,3,2,2,4,0,4,0,0,0,1,4,1,4,131,0,0,44,0,0,1,0,3,1,3,3,6,0,3,1,48,2,1,42,5,5,2,0,0,0,0,0,0,3,3,3,13,6,1,8,4,11.575900264131617
1321,0,3,40,266,1,1,3,3,0,4,0,12,2,2,0,2,5,2,52,53,3,1,3,3,3,0,3,4,1,4,4,4,0,44,5,97,352,490,1,2,1,4,483,0,0,328,1,0,1,1,3,1,3,4,6,2,2,1,52,2,2,120,5,5,2,48,0,0,0,46,0,3,2,1,0,5,3,8,4,11.960811288962345
984,5,3,40,592,1,1,3,3,0,0,0,5,2,2,0,5,7,4,6,7,1,1,4,4,3,0,2,4,2,2,4,3,6,0,6,0,556,319,1,0,1,4,313,298,0,662,0,0,2,1,4,1,2,7,6,1,2,1,6,3,2,318,5,5,2,0,0,0,0,0,0,3,2,1,0,4,2,8,4,12.45254202214788
982,5,3,68,667,1,1,0,3,0,0,0,15,2,2,0,5,7,4,11,11,3,1,11,12,1,276,2,4,2,2,4,4,2,379,6,0,203,370,1,0,1,4,391,331,0,707,1,0,2,1,4,1,2,6,6,1,5,1,11,0,3,276,5,5,2,146,0,0,0,0,0,3,2,1,0,6,3,8,4,12.724866438945341
1183,5,3,101,806,1,1,0,3,0,0,0,15,2,2,0,5,9,4,11,12,3,1,12,6,3,0,2,4,2,0,4,0,2,547,6,0,161,628,1,0,1,4,660,350,0,743,1,0,3,1,4,1,0,8,6,2,5,1,11,0,3,332,5,5,2,88,64,0,0,0,4,0,3,1,0,6,1,8,0,13.521139497361697
170,0,3,40,824,1,1,0,3,0,0,0,23,2,2,0,2,7,5,25,26,3,6,8,9,1,258,2,4,1,2,4,4,6,0,6,0,658,563,1,4,1,4,585,0,0,459,0,0,2,1,2,1,3,4,6,1,5,1,25,2,2,174,5,5,2,236,51,0,0,0,0,3,2,1,0,0,0,8,4,12.337100907936577
4,6,3,30,413,1,1,0,3,0,0,0,6,2,2,0,5,6,4,91,37,1,1,12,14,3,0,3,4,0,4,1,4,0,54,6,0,307,101,1,2,1,4,182,153,0,466,1,0,1,0,3,1,2,5,6,1,2,5,8,3,3,259,5,5,2,0,24,95,0,0,0,3,2,1,0,1,0,8,0,11.84939770159144
819,8,3,50,317,1,1,3,3,0,4,0,4,2,2,0,7,5,6,39,40,1,1,5,5,1,38,3,4,1,4,4,0,2,197,6,0,291,248,1,2,1,4,241,0,0,105,1,0,1,0,3,1,3,4,6,0,3,1,39,3,2,118,5,5,2,0,0,0,0,0,0,3,3,1,0,5,4,8,4,11.951180395901384
641,11,3,32,703,1,1,0,3,0,4,0,16,2,2,4,2,7,4,5,5,3,1,7,7,1,234,0,4,2,0,4,1,2,485,6,0,161,507,1,0,1,4,502,0,0,352,0,0,1,1,1,1,0,4,6,1,2,1,5,2,2,225,5,5,2,101,110,0,0,0,0,3,2,1,0,3,2,8,4,12.520883385370206
2,0,3,50,421,1,1,3,3,0,2,0,24,1,2,0,2,5,7,31,32,1,1,7,7,3,0,3,4,1,2,4,1,0,419,6,0,148,393,1,0,1,4,383,0,0,220,0,1,2,0,3,1,3,4,6,1,5,1,31,2,2,133,5,5,2,170,0,0,0,0,0,3,2,1,0,4,1,8,4,12.109010932687042
93,1,3,50,732,1,0,0,1,0,4,0,6,2,2,0,2,4,6,88,4,1,1,12,13,3,0,3,2,0,2,4,4,0,316,6,0,76,170,1,0,1,4,184,0,0,72,1,0,1,0,2,1,3,3,6,0,3,5,86,3,2,111,5,5,2,0,0,8,0,0,0,3,2,1,0,7,3,8,4,12.004568269319446
740,5,3,35,382,1,1,0,3,0,4,0,5,2,2,0,5,6,4,5,6,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,462,164,1,0,1,4,121,200,0,474,0,0,2,1,3,1,2,5,6,0,3,1,5,2,2,215,5,5,2,103,43,0,0,0,0,3,2,1,0,3,3,8,4,12.154779351142624
827,3,4,20,114,1,1,3,3,0,4,0,3,2,2,0,1,4,5,84,59,1,1,7,7,3,0,3,4,0,4,4,4,0,350,6,0,0,116,1,2,1,4,74,0,0,19,1,0,1,0,2,1,2,3,6,0,3,6,28,1,0,0,3,3,2,0,0,34,0,0,0,3,2,1,0,4,2,8,4,11.603679828238693
370,0,3,40,441,1,1,0,3,0,0,0,12,2,2,0,2,4,6,51,5,1,1,12,13,3,0,3,2,1,4,4,4,0,18,5,47,403,277,1,0,1,4,397,0,0,234,1,0,1,0,3,1,2,5,6,1,2,5,13,0,2,219,5,5,2,201,8,0,0,36,0,3,2,1,0,2,4,8,4,11.99535161421452
294,5,3,40,823,1,1,0,3,0,0,0,14,3,2,0,5,6,6,29,13,1,1,8,9,1,11,3,4,1,4,4,4,0,356,6,0,0,122,1,1,1,4,479,168,0,657,1,0,2,1,3,1,2,7,6,1,5,1,29,0,2,195,5,5,2,0,158,0,0,0,0,3,2,1,0,2,0,8,4,12.367340793126296
1314,5,3,78,787,1,1,0,3,0,0,0,15,2,2,0,5,8,4,11,12,1,1,11,12,1,101,2,4,2,2,4,4,6,0,6,0,616,456,1,0,1,4,457,306,0,704,0,0,2,1,4,1,2,8,6,1,5,3,11,0,3,318,5,5,2,240,20,0,0,0,0,3,2,1,0,4,4,8,4,12.716402146247475
1436,0,3,50,266,1,1,3,3,0,4,0,12,2,2,0,2,5,8,46,4,1,1,12,13,1,142,2,2,1,4,4,4,6,0,6,0,598,422,1,4,1,4,513,0,0,364,1,0,1,1,3,1,2,5,6,1,2,1,46,2,2,135,5,5,2,0,25,0,0,0,0,3,0,1,0,6,2,0,0,12.066810578196666
338,0,3,40,356,1,1,3,3,0,4,0,5,2,2,0,2,6,4,6,6,1,1,11,12,1,63,2,4,2,2,4,0,2,361,6,0,399,513,1,0,1,4,512,0,0,363,1,0,2,0,3,1,2,5,6,0,3,1,6,2,2,191,5,5,2,106,60,0,0,0,0,3,2,1,0,11,2,8,4,12.273731294003989
